trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
658,False,"{'a': 0.3, 'e': 0.3419999999999994}",20,14,11.158618234434366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.3, 'e': 0.3409999999999994}",25,18,16.050686710607764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.3, 'e': 0.3399999999999994}",25,13,-5.210783598033149,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
661,False,"{'a': 0.3, 'e': 0.3389999999999994}",20,16,8.603527736458386,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
662,False,"{'a': 0.3, 'e': 0.3379999999999994}",20,10,-6.8831833773333795,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.3, 'e': 0.3369999999999994}",20,14,-7.413153853699481,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
664,False,"{'a': 0.3, 'e': 0.3359999999999994}",30,14,-39.5058335342712,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
665,False,"{'a': 0.3, 'e': 0.3349999999999994}",25,11,5.091627449425088,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
666,False,"{'a': 0.3, 'e': 0.3339999999999994}",25,14,-37.94047364915589,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
667,False,"{'a': 0.3, 'e': 0.3329999999999994}",20,0,7.26992884952808,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
668,False,"{'a': 0.3, 'e': 0.3319999999999994}",20,10,-17.907756746766015,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
669,False,"{'a': 0.3, 'e': 0.3309999999999994}",20,0,4.28539702605817,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
670,False,"{'a': 0.3, 'e': 0.3299999999999994}",25,13,13.752372428984762,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.3, 'e': 0.3289999999999994}",25,10,-32.17902009387658,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 0}",1
672,False,"{'a': 0.3, 'e': 0.3279999999999994}",30,13,-63.99474798035567,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
673,False,"{'a': 0.3, 'e': 0.3269999999999994}",20,0,-29.85363705615625,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
674,False,"{'a': 0.3, 'e': 0.3259999999999994}",20,0,-52.80285110904549,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
675,False,"{'a': 0.3, 'e': 0.3249999999999994}",20,3,-16.463923913945017,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
676,False,"{'a': 0.3, 'e': 0.3239999999999994}",20,9,-6.423666099957376,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
677,False,"{'a': 0.3, 'e': 0.3229999999999994}",30,11,3.718586148220565,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
678,False,"{'a': 0.3, 'e': 0.3219999999999994}",25,9,-10.038711256254835,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
679,False,"{'a': 0.3, 'e': 0.3209999999999994}",30,19,11.93299729625514,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
680,False,"{'a': 0.3, 'e': 0.3199999999999994}",25,11,-24.650236832618546,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
681,False,"{'a': 0.3, 'e': 0.3189999999999994}",25,7,32.90402595130314,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.3, 'e': 0.3179999999999994}",20,11,-50.715130669294666,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
683,False,"{'a': 0.3, 'e': 0.3169999999999994}",35,12,-59.96054756894779,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
684,False,"{'a': 0.3, 'e': 0.3159999999999994}",20,0,-33.03521545579896,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
685,False,"{'a': 0.3, 'e': 0.3149999999999994}",20,0,15.81991250052917,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
686,False,"{'a': 0.3, 'e': 0.3139999999999994}",20,14,12.541179908420899,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.3, 'e': 0.3129999999999994}",20,0,-66.98758201730669,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
688,False,"{'a': 0.3, 'e': 0.3119999999999994}",25,13,-82.1338532606169,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 2}",1
689,False,"{'a': 0.3, 'e': 0.3109999999999994}",25,4,-14.11884671739867,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 0}",1
690,False,"{'a': 0.3, 'e': 0.3099999999999994}",20,0,-25.331118996338912,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
691,False,"{'a': 0.3, 'e': 0.3089999999999994}",30,17,4.2898151831535305,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.3, 'e': 0.3079999999999994}",35,21,25.691426847275174,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.3, 'e': 0.3069999999999994}",20,7,-26.612379360773797,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
694,False,"{'a': 0.3, 'e': 0.3059999999999994}",20,10,8.041742130777358,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.3, 'e': 0.3049999999999994}",35,8,-97.56953857424729,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 3}",1
696,False,"{'a': 0.3, 'e': 0.3039999999999994}",25,13,15.981099123365647,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.3, 'e': 0.3029999999999994}",25,9,-7.182534594878813,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
698,False,"{'a': 0.3, 'e': 0.3019999999999994}",20,16,5.657379094197591,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.3, 'e': 0.3009999999999994}",20,12,-1.9295300498261891,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.3, 'e': 0.2999999999999994}",30,13,4.1584863048298715,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.3, 'e': 0.2989999999999994}",20,10,-18.533103496014995,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
702,False,"{'a': 0.3, 'e': 0.2979999999999994}",20,10,6.892706399847636,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
703,False,"{'a': 0.3, 'e': 0.2969999999999994}",20,10,-3.1414556272751195,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
704,False,"{'a': 0.3, 'e': 0.2959999999999994}",25,6,-20.41741956279308,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
705,False,"{'a': 0.3, 'e': 0.2949999999999994}",25,7,5.967718912245294,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
706,False,"{'a': 0.3, 'e': 0.2939999999999994}",35,15,8.683461507219839,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",1
707,False,"{'a': 0.3, 'e': 0.29299999999999937}",35,9,-104.50097294694392,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 2}",1
708,False,"{'a': 0.3, 'e': 0.29199999999999937}",25,13,22.280103888741273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.3, 'e': 0.29099999999999937}",25,7,-5.694264860554762,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
710,False,"{'a': 0.3, 'e': 0.28999999999999937}",20,13,9.36137683997296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.3, 'e': 0.28899999999999937}",25,1,-5.661750743379266,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 0}",1
712,False,"{'a': 0.3, 'e': 0.28799999999999937}",30,7,30.259836183390867,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
713,False,"{'a': 0.3, 'e': 0.28699999999999937}",25,3,-35.164467946924,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
714,False,"{'a': 0.3, 'e': 0.28599999999999937}",35,15,-19.890021893104908,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
715,False,"{'a': 0.3, 'e': 0.28499999999999936}",25,11,26.547950834048113,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.3, 'e': 0.28399999999999936}",20,8,-41.9166203049201,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
717,False,"{'a': 0.3, 'e': 0.28299999999999936}",20,10,19.017869451919765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.3, 'e': 0.28199999999999936}",30,11,11.923779593271679,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.3, 'e': 0.28099999999999936}",25,12,14.130404676671104,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
720,False,"{'a': 0.3, 'e': 0.27999999999999936}",25,7,32.99416013613144,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.3, 'e': 0.27899999999999936}",25,0,-23.61989905180381,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
722,False,"{'a': 0.3, 'e': 0.27799999999999936}",25,13,0.9573705382295887,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
723,False,"{'a': 0.3, 'e': 0.27699999999999936}",20,7,18.130242144566232,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
724,False,"{'a': 0.3, 'e': 0.27599999999999936}",25,5,34.07508911994063,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.3, 'e': 0.27499999999999936}",30,0,18.039865755410474,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
726,False,"{'a': 0.3, 'e': 0.27399999999999936}",25,13,13.269339607449492,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
727,False,"{'a': 0.3, 'e': 0.27299999999999935}",20,3,-2.2157459855935526,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
728,False,"{'a': 0.3, 'e': 0.27199999999999935}",25,6,33.34608712608752,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
729,False,"{'a': 0.3, 'e': 0.27099999999999935}",20,9,2.7309974530303727,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.3, 'e': 0.26999999999999935}",20,16,7.478537317772329,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.3, 'e': 0.26899999999999935}",20,2,16.797688684374094,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.3, 'e': 0.26799999999999935}",20,12,17.100568748430643,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
733,False,"{'a': 0.3, 'e': 0.26699999999999935}",20,11,-10.001942909532126,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
734,False,"{'a': 0.3, 'e': 0.26599999999999935}",30,4,15.037140469599223,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.3, 'e': 0.26499999999999935}",30,16,3.031873187232965,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
736,False,"{'a': 0.3, 'e': 0.26399999999999935}",20,4,29.167750185136757,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.3, 'e': 0.26299999999999935}",20,12,-0.20329013802144758,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.3, 'e': 0.26199999999999934}",20,0,24.74273013850444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
739,False,"{'a': 0.3, 'e': 0.26099999999999934}",20,0,-3.735952056301718,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
740,False,"{'a': 0.3, 'e': 0.25999999999999934}",25,0,18.502749023567382,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
741,False,"{'a': 0.3, 'e': 0.25899999999999934}",25,14,-6.048557877605695,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.3, 'e': 0.25799999999999934}",20,13,8.844339874095526,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.3, 'e': 0.25699999999999934}",30,10,-70.03072621188925,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",1
744,False,"{'a': 0.3, 'e': 0.25599999999999934}",30,0,-123.55337677021734,"{0: 23, 1: 2, 2: 2, 3: 0, 4: 3}",0
745,False,"{'a': 0.3, 'e': 0.25499999999999934}",20,12,-8.707356004357658,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
746,False,"{'a': 0.3, 'e': 0.25399999999999934}",30,14,11.001050433516331,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
747,False,"{'a': 0.3, 'e': 0.25299999999999934}",30,15,-35.727507311027416,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
748,False,"{'a': 0.3, 'e': 0.25199999999999934}",25,2,-26.718368138695975,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
749,False,"{'a': 0.3, 'e': 0.25099999999999933}",30,23,13.327523859698362,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.3, 'e': 0.24999999999999933}",20,13,11.911682873934458,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.3, 'e': 0.24899999999999933}",20,3,1.135468540971122,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.3, 'e': 0.24799999999999933}",20,6,13.054312249832478,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.3, 'e': 0.24699999999999933}",20,15,2.2195674068217675,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.3, 'e': 0.24599999999999933}",25,14,21.17407217707397,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.3, 'e': 0.24499999999999933}",20,12,14.4118384007765,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.3, 'e': 0.24399999999999933}",25,11,27.290061065985206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.3, 'e': 0.24299999999999933}",25,15,-3.2301491974138052,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
758,False,"{'a': 0.3, 'e': 0.24199999999999933}",20,14,-5.566127776764652,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.3, 'e': 0.24099999999999933}",20,6,-28.318296808887066,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
760,False,"{'a': 0.3, 'e': 0.23999999999999932}",25,12,10.36462908228162,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.3, 'e': 0.23899999999999932}",25,0,12.47982731481506,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
762,False,"{'a': 0.3, 'e': 0.23799999999999932}",20,10,6.867513937706839,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.3, 'e': 0.23699999999999932}",25,3,1.625278141007577,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
764,False,"{'a': 0.3, 'e': 0.23599999999999932}",25,15,17.254072811262056,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.3, 'e': 0.23499999999999932}",20,7,-3.548254195990252,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.3, 'e': 0.23399999999999932}",30,7,25.539086486828683,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
767,False,"{'a': 0.3, 'e': 0.23299999999999932}",20,7,9.583279114365338,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.3, 'e': 0.23199999999999932}",25,10,16.87283049939786,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
769,False,"{'a': 0.3, 'e': 0.23099999999999932}",25,13,-33.98538595519292,"{0: 9, 1: 0, 2: 1, 3: 2, 4: 0}",1
770,False,"{'a': 0.3, 'e': 0.22999999999999932}",20,15,11.842263845688304,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.3, 'e': 0.22899999999999932}",25,18,5.1116109390518965,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.3, 'e': 0.22799999999999931}",20,13,11.772660721467894,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.3, 'e': 0.2269999999999993}",20,12,9.081116625748493,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.3, 'e': 0.2259999999999993}",25,15,3.0175630555147084,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.3, 'e': 0.2249999999999993}",20,0,-72.75219100155626,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
776,False,"{'a': 0.3, 'e': 0.2239999999999993}",20,0,-11.900609845332676,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
777,False,"{'a': 0.3, 'e': 0.2229999999999993}",25,2,31.874330316689658,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.3, 'e': 0.2219999999999993}",30,9,-20.02898162547445,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 1}",1
779,False,"{'a': 0.3, 'e': 0.2209999999999993}",20,0,-33.373340929410176,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
780,False,"{'a': 0.3, 'e': 0.2199999999999993}",20,0,15.355357651289342,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
781,False,"{'a': 0.3, 'e': 0.2189999999999993}",25,14,25.36860329212532,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.3, 'e': 0.2179999999999993}",30,13,1.6862844252595797,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
783,False,"{'a': 0.3, 'e': 0.2169999999999993}",20,6,22.86193408189682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.3, 'e': 0.2159999999999993}",20,8,16.255117748280114,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.3, 'e': 0.2149999999999993}",30,23,12.317394649862837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.3, 'e': 0.2139999999999993}",30,14,29.223717352473866,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.3, 'e': 0.2129999999999993}",35,19,7.0090093802035085,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
788,False,"{'a': 0.3, 'e': 0.2119999999999993}",20,10,6.962188491455077,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.3, 'e': 0.2109999999999993}",25,11,-27.35161776241899,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
790,False,"{'a': 0.3, 'e': 0.2099999999999993}",25,1,-8.52349401380313,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
791,False,"{'a': 0.3, 'e': 0.2089999999999993}",20,7,10.953395782440534,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.3, 'e': 0.2079999999999993}",25,16,16.647860695565782,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.3, 'e': 0.2069999999999993}",20,8,18.02462202699381,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.3, 'e': 0.2059999999999993}",25,11,-29.284663425287274,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
795,False,"{'a': 0.3, 'e': 0.2049999999999993}",20,10,20.896308785064367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.3, 'e': 0.2039999999999993}",20,2,5.75626405937944,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
797,False,"{'a': 0.3, 'e': 0.2029999999999993}",20,9,-12.665564612633663,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
798,False,"{'a': 0.3, 'e': 0.2019999999999993}",20,10,18.32484133561777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.3, 'e': 0.2009999999999993}",25,17,14.362167784471925,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.3, 'e': 0.1999999999999993}",20,7,-39.102173375277616,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
801,False,"{'a': 0.3, 'e': 0.1989999999999993}",20,0,13.075141983419188,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
802,False,"{'a': 0.3, 'e': 0.1979999999999993}",30,13,16.966426364123432,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.3, 'e': 0.1969999999999993}",20,13,11.730741050556267,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.3, 'e': 0.19599999999999929}",20,2,12.667911043681583,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.3, 'e': 0.19499999999999929}",25,3,-10.550124197003084,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
806,False,"{'a': 0.3, 'e': 0.19399999999999928}",20,16,7.380828348828148,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.3, 'e': 0.19299999999999928}",25,12,10.310469378437354,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.3, 'e': 0.19199999999999928}",25,18,12.269396086350595,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.3, 'e': 0.19099999999999928}",25,12,21.05763912731851,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.3, 'e': 0.18999999999999928}",20,10,9.304588749151934,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.3, 'e': 0.18899999999999928}",20,3,29.807757385116897,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.3, 'e': 0.18799999999999928}",25,13,-2.1102366791829104,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
813,False,"{'a': 0.3, 'e': 0.18699999999999928}",25,16,-36.232948210788095,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
814,False,"{'a': 0.3, 'e': 0.18599999999999928}",20,12,3.2460703446487624,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
815,False,"{'a': 0.3, 'e': 0.18499999999999928}",30,14,12.024134955930963,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.3, 'e': 0.18399999999999928}",30,8,-11.705727475663878,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
817,False,"{'a': 0.3, 'e': 0.18299999999999927}",20,14,11.675893867656647,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.3, 'e': 0.18199999999999927}",20,12,15.539717686218665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.3, 'e': 0.18099999999999927}",30,13,13.920769156829788,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.3, 'e': 0.17999999999999927}",25,3,22.167383855674835,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
821,False,"{'a': 0.3, 'e': 0.17899999999999927}",20,12,11.07862306256657,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.3, 'e': 0.17799999999999927}",30,15,12.028956753873024,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.3, 'e': 0.17699999999999927}",35,24,16.639553743180336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.3, 'e': 0.17599999999999927}",20,1,18.813484889285558,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.3, 'e': 0.17499999999999927}",20,6,24.724582349818597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.3, 'e': 0.17399999999999927}",25,14,18.578696669834923,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.3, 'e': 0.17299999999999927}",20,7,-0.029424767464295565,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
828,False,"{'a': 0.3, 'e': 0.17199999999999926}",20,9,6.619197983333873,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.3, 'e': 0.17099999999999926}",25,17,-29.401543041554923,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
830,False,"{'a': 0.3, 'e': 0.16999999999999926}",25,20,9.940867392524737,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.3, 'e': 0.16899999999999926}",30,17,22.617200267348863,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.3, 'e': 0.16799999999999926}",25,13,-0.5797242666139175,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
833,False,"{'a': 0.3, 'e': 0.16699999999999926}",20,3,22.134647001943446,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.3, 'e': 0.16599999999999926}",20,12,13.647501118997763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.3, 'e': 0.16499999999999926}",20,9,22.86705969438657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.3, 'e': 0.16399999999999926}",25,19,12.942621192365472,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.3, 'e': 0.16299999999999926}",35,13,22.84888694556892,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.3, 'e': 0.16199999999999926}",20,10,18.097888311746704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.3, 'e': 0.16099999999999925}",20,2,29.709335696722672,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.3, 'e': 0.15999999999999925}",20,13,12.301083062745608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.3, 'e': 0.15899999999999925}",25,15,4.602157516555508,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.3, 'e': 0.15799999999999925}",25,17,15.871174194164787,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
