trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
367,False,"{'a': 0.3, 'e': 0.1943929473561013}",20,5,-3.8864836862730874,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
368,False,"{'a': 0.3, 'e': 0.19352732971031147}",30,3,3.564126745460719,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 0}",1
369,False,"{'a': 0.3, 'e': 0.19266556659689488}",20,10,7.222856322893768,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
370,False,"{'a': 0.3, 'e': 0.19180764085189933}",20,5,-39.55023049365484,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
371,False,"{'a': 0.3, 'e': 0.1909535353878026}",20,16,7.922809984255249,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.3, 'e': 0.19010323319317188}",30,19,21.693446091016867,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.3, 'e': 0.18925671733232505}",20,12,12.054230831397692,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.3, 'e': 0.18841397094499335}",20,10,-21.876796395991793,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
375,False,"{'a': 0.3, 'e': 0.18757497724598562}",20,12,15.98047494846259,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.3, 'e': 0.18673971952485385}",20,3,-6.134184033079429,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
377,False,"{'a': 0.3, 'e': 0.1859081811455605}",20,1,4.490161307129896,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
378,False,"{'a': 0.3, 'e': 0.18508034554614705}",20,8,-64.63679858492371,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
379,False,"{'a': 0.3, 'e': 0.18425619623840425}",20,15,8.849769765183586,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.3, 'e': 0.18343571680754353}",20,13,12.236055885506081,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.3, 'e': 0.1826188909118703}",30,8,11.091645357674311,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
382,False,"{'a': 0.3, 'e': 0.18180570228245824}",20,9,-40.86628052513746,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
383,False,"{'a': 0.3, 'e': 0.18099613472282547}",25,3,23.80373856701488,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
384,False,"{'a': 0.3, 'e': 0.18019017210861182}",20,9,22.376669536059502,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.3, 'e': 0.17938779838725766}",25,18,12.337675814173233,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.3, 'e': 0.1785889975776844}",25,3,18.870629200686043,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.3, 'e': 0.1777937537699758}",20,0,-3.907131399175305,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
388,False,"{'a': 0.3, 'e': 0.17700205112506162}",25,15,-3.3892094097436978,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
389,False,"{'a': 0.3, 'e': 0.17621387387440152}",25,19,13.86640302000781,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.3, 'e': 0.1754292063196716}",35,1,42.21868653227322,"{0: 33, 1: 1, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.3, 'e': 0.17464803283245123}",20,0,5.2761173330928255,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
392,False,"{'a': 0.3, 'e': 0.1738703378539122}",20,0,-6.494936828437219,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
393,False,"{'a': 0.3, 'e': 0.17309610589450847}",30,19,-40.134927613824665,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
394,False,"{'a': 0.3, 'e': 0.17232532153366792}",25,8,-2.6224674458919175,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
395,False,"{'a': 0.3, 'e': 0.17155796941948503}",25,16,17.7972433933734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.3, 'e': 0.17079403426841533}",25,14,6.595466386494433,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.3, 'e': 0.17003350086497068}",20,9,-68.35486342342736,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 2}",1
398,False,"{'a': 0.3, 'e': 0.1692763540614166}",20,16,7.303158095637219,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.3, 'e': 0.16852257877747018}",30,16,-28.85956067551315,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
400,False,"{'a': 0.3, 'e': 0.1677721600000001}",20,0,-12.924406769920477,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
401,False,"{'a': 0.3, 'e': 0.1670250827827272}",25,16,15.779563336325868,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.3, 'e': 0.1662813322459272}",35,27,6.90777823968308,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.3, 'e': 0.1655408935761341}",20,0,-22.51247138972807,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
404,False,"{'a': 0.3, 'e': 0.16480375202584518}",30,20,-27.7932342883899,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
405,False,"{'a': 0.3, 'e': 0.16406989291322727}",20,8,2.874298071021994,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.3, 'e': 0.1633393016218242}",30,4,-31.879397111743586,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 1}",1
407,False,"{'a': 0.3, 'e': 0.1626119636002661}",25,20,9.914451827833004,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.3, 'e': 0.16188786436197913}",25,11,29.164903334456916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.3, 'e': 0.16116698948489708}",30,13,-8.550926209306471,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
410,False,"{'a': 0.3, 'e': 0.16044932461117414}",25,11,-38.27496533737311,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
411,False,"{'a': 0.3, 'e': 0.159734855446899}",20,7,25.34819648442759,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.3, 'e': 0.15902356776181018}",20,16,8.160345631558016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.3, 'e': 0.15831544738901238}",20,9,21.95558595012845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.3, 'e': 0.15761048022469445}",25,16,10.823223458188192,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.3, 'e': 0.15690865222784853}",25,8,6.967879486593026,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
416,False,"{'a': 0.3, 'e': 0.15620994941999045}",30,17,12.381827937943612,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
417,False,"{'a': 0.3, 'e': 0.15551435788488102}",20,0,24.88841875700595,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.3, 'e': 0.15482186376824922}",20,16,6.977323756267991,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.3, 'e': 0.15413245327751587}",20,0,24.000475618500893,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
420,False,"{'a': 0.3, 'e': 0.15344611268151948}",20,12,15.778874444787922,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.3, 'e': 0.1527628283102421}",30,6,34.932706517566515,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.3, 'e': 0.15208258655453752}",25,14,21.718647412947657,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.3, 'e': 0.15140537386586003}",20,15,8.364599593916411,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.3, 'e': 0.1507311767559947}",20,12,15.37232938847915,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.3, 'e': 0.1500599817967885}",25,13,-63.98833128341636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
426,False,"{'a': 0.3, 'e': 0.14939177561988312}",25,8,23.743689777646676,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.3, 'e': 0.1487265449164484}",20,8,6.836082361039901,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.3, 'e': 0.14806427643691766}",25,11,18.224565089483004,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.3, 'e': 0.14740495699072342}",30,15,25.834988330558385,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.3, 'e': 0.14674857344603487}",25,15,18.873912411610352,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.3, 'e': 0.1460951127294962}",20,13,15.712797047796535,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.3, 'e': 0.1454445618259666}",20,1,17.71283446417188,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.3, 'e': 0.1447969077782604}",25,17,17.751150349082945,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.3, 'e': 0.14415213768688948}",20,11,-24.07340542694335,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
435,False,"{'a': 0.3, 'e': 0.14351023870980611}",25,20,10.619292067522546,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.3, 'e': 0.1428711980621475}",20,6,22.20772262161425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.3, 'e': 0.14223500301598066}",20,3,-10.418991570569856,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
438,False,"{'a': 0.3, 'e': 0.14160164090004929}",20,12,8.474990588433723,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.3, 'e': 0.14097109909952124}",30,1,-4.358497155496767,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.3, 'e': 0.14034336505573725}",25,10,25.12724197382984,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.3, 'e': 0.13971842626596098}",20,0,-3.861853752175885,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
442,False,"{'a': 0.3, 'e': 0.13909627028312976}",20,2,31.497227676013416,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.3, 'e': 0.1384768847156068}",20,12,13.532195466350295,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.3, 'e': 0.13786025722693432}",30,18,-3.8240364741592576,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
445,False,"{'a': 0.3, 'e': 0.13724637553558802}",30,17,25.08810261274872,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.3, 'e': 0.13663522741473227}",20,15,3.437176951420507,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.3, 'e': 0.1360268006919766}",20,0,16.658561703713353,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.3, 'e': 0.13542108324913327}",20,10,19.438260355640054,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.3, 'e': 0.13481806302197616}",20,11,9.763083959371373,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.3, 'e': 0.13421772800000006}",20,14,11.8712589549792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.3, 'e': 0.13362006622618178}",35,23,22.306765920498446,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.3, 'e': 0.13302506579674175}",20,14,-18.137334652687986,"{0: 4, 1: 1, 2: 0, 3: 1, 4: 0}",1
453,False,"{'a': 0.3, 'e': 0.1324327148609073}",25,0,-14.641854346250806,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
454,False,"{'a': 0.3, 'e': 0.13184300162067616}",30,19,23.652702005006233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.3, 'e': 0.1312559143305818}",25,15,6.48766655498484,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
456,False,"{'a': 0.3, 'e': 0.13067144129745936}",30,11,24.055576567144577,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.3, 'e': 0.13008957088021292}",30,17,11.801271607772158,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.3, 'e': 0.12951029148958332}",20,10,15.456039647015931,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.3, 'e': 0.12893359158791767}",25,12,-15.153983600273236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
460,False,"{'a': 0.3, 'e': 0.12835945968893928}",30,16,21.007581997389543,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.3, 'e': 0.1277878843575192}",20,16,8.490176940467464,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.3, 'e': 0.12721885420944815}",20,11,13.564137139665132,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.3, 'e': 0.1266523579112099}",35,16,24.697023379031315,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.3, 'e': 0.12608838417975557}",25,11,25.799583188843034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.3, 'e': 0.12552692178227884}",25,18,9.471231372752774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.3, 'e': 0.12496795953599237}",20,8,21.79384493034497,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.3, 'e': 0.12441148630790484}",20,16,7.028233144634941,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.3, 'e': 0.12385749101459938}",30,22,16.722296654472736,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.3, 'e': 0.12330596262201271}",20,16,8.835236031251373,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.3, 'e': 0.12275689014521558}",20,13,12.113016986259783,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.3, 'e': 0.12221026264819368}",30,2,45.721172107441575,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.3, 'e': 0.12166606924363003}",20,0,-13.532413547977146,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
473,False,"{'a': 0.3, 'e': 0.12112429909268803}",20,14,11.633313381983191,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.3, 'e': 0.12058494140479577}",20,15,8.14231123254879,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.3, 'e': 0.12004798543743082}",25,18,11.210442750880112,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.3, 'e': 0.1195134204959065}",20,10,-4.4659329097886005,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
477,False,"{'a': 0.3, 'e': 0.11898123593315872}",20,16,7.3131761014809715,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.3, 'e': 0.11845142114953414}",20,0,-25.017998787492534,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
479,False,"{'a': 0.3, 'e': 0.11792396559257874}",30,11,22.713611605192703,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
480,False,"{'a': 0.3, 'e': 0.1173988587568279}",20,6,10.907548309570036,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
481,False,"{'a': 0.3, 'e': 0.11687609018359699}",25,0,35.65363552310039,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
482,False,"{'a': 0.3, 'e': 0.11635564946077329}",25,8,32.01890191544684,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.3, 'e': 0.11583752622260832}",20,7,23.640673506057922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.3, 'e': 0.11532171014951158}",20,16,8.755515389844128,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.3, 'e': 0.11480819096784489}",35,23,22.8755470653067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.3, 'e': 0.114296958449718}",25,15,18.443975373743783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.3, 'e': 0.11378800241278454}",20,14,12.684739045750787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.3, 'e': 0.11328131272003944}",25,8,12.692931430872877,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
489,False,"{'a': 0.3, 'e': 0.112776879279617}",20,9,21.64756418806654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.3, 'e': 0.11227469204458981}",20,16,6.80094749433797,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.3, 'e': 0.1117747410127688}",20,11,1.5610921871908117,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.3, 'e': 0.11127701622650382}",20,8,19.83391985306366,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.3, 'e': 0.11078150777248545}",30,13,16.312531101279554,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
494,False,"{'a': 0.3, 'e': 0.11028820578154745}",20,13,-28.194681021832295,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
495,False,"{'a': 0.3, 'e': 0.10979710042847043}",20,7,7.993589573875905,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.3, 'e': 0.10930818193178582}",30,8,38.1738328827174,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.3, 'e': 0.10882144055358127}",20,14,12.223018643084654,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.3, 'e': 0.10833686659930661}",30,0,-48.209523241668386,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",1
499,False,"{'a': 0.3, 'e': 0.10785445041758093}",20,10,17.11664707701094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.3, 'e': 0.10737418240000006}",20,10,22.61434884387053,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.3, 'e': 0.10689605298094543}",30,20,19.290938139990608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.3, 'e': 0.10642005263739342}",20,13,15.206023728079359,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.3, 'e': 0.10594617188872585}",30,0,28.782427186512194,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
504,False,"{'a': 0.3, 'e': 0.10547440129654094}",30,17,23.99446148559774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.3, 'e': 0.10500473146446546}",20,8,-20.687869439737288,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
506,False,"{'a': 0.3, 'e': 0.1045371530379675}",20,16,7.131250682524546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.3, 'e': 0.10407165670417033}",35,21,26.5609705373005,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.3, 'e': 0.10360823319166666}",35,19,21.957116639398787,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
509,False,"{'a': 0.3, 'e': 0.10314687327033413}",25,0,-31.724024271240623,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
510,False,"{'a': 0.3, 'e': 0.10268756775115143}",25,15,21.069736392959243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.3, 'e': 0.10223030748601537}",20,0,15.115450860350162,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
512,False,"{'a': 0.3, 'e': 0.10177508336755853}",35,13,21.562260265576818,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
513,False,"{'a': 0.3, 'e': 0.10132188632896792}",30,13,-6.90844963184366,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
514,False,"{'a': 0.3, 'e': 0.10087070734380446}",25,14,20.82255154912196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.3, 'e': 0.10042153742582306}",20,14,13.758124077930631,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.3, 'e': 0.09997436762879389}",20,0,11.979432314754145,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
517,False,"{'a': 0.3, 'e': 0.09952918904632388}",30,20,14.470280320149943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.3, 'e': 0.09908599281167951}",25,0,10.727193185860811,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
519,False,"{'a': 0.3, 'e': 0.09864477009761018}",25,10,15.794831741844387,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
520,False,"{'a': 0.3, 'e': 0.09820551211617247}",25,13,22.592039937872535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.3, 'e': 0.09776821011855495}",25,9,27.984556954003803,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.3, 'e': 0.09733285539490402}",20,2,-23.98534914861684,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
523,False,"{'a': 0.3, 'e': 0.09689943927415043}",20,11,-7.045856209219496,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
524,False,"{'a': 0.3, 'e': 0.09646795312383662}",25,0,23.5192587042731,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
525,False,"{'a': 0.3, 'e': 0.09603838834994466}",20,1,15.062988654777806,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.3, 'e': 0.09561073639672521}",20,5,-54.75569231633496,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
527,False,"{'a': 0.3, 'e': 0.09518498874652698}",20,0,0.31350409512097555,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
528,False,"{'a': 0.3, 'e': 0.09476113691962731}",25,15,17.969491723862802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.3, 'e': 0.094339172474063}",20,0,21.296412193936288,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
530,False,"{'a': 0.3, 'e': 0.09391908700546232}",20,12,13.02993674745858,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.3, 'e': 0.09350087214687759}",20,3,12.121466175035255,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
532,False,"{'a': 0.3, 'e': 0.09308451956861863}",35,17,33.937630227255276,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.3, 'e': 0.09267002097808666}",35,27,15.44206643323166,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.3, 'e': 0.09225736811960927}",20,6,11.539381673944366,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
535,False,"{'a': 0.3, 'e': 0.09184655277427592}",30,18,10.340548329867525,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
536,False,"{'a': 0.3, 'e': 0.09143756675977441}",25,20,11.084440914285539,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.3, 'e': 0.09103040193022763}",25,11,26.98383740683363,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.3, 'e': 0.09062505017603156}",20,1,32.23577548972222,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.3, 'e': 0.09022150342369362}",20,0,17.326624551390278,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
540,False,"{'a': 0.3, 'e': 0.08981975363567185}",20,6,28.301360897046465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.3, 'e': 0.08941979281021505}",30,18,-21.36430884996488,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
542,False,"{'a': 0.3, 'e': 0.08902161298120306}",30,18,20.367944684660745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.3, 'e': 0.08862520621798836}",20,11,3.189624218431848,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
544,False,"{'a': 0.3, 'e': 0.08823056462523797}",25,17,14.919809277362873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.3, 'e': 0.08783768034277635}",25,14,18.15285269983601,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.3, 'e': 0.08744654554542866}",25,15,16.044926091648172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.3, 'e': 0.08705715244286502}",35,8,45.46597409506668,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.3, 'e': 0.0866694932794453}",30,22,16.615533281020614,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.3, 'e': 0.08628356033406474}",20,8,27.123471278647283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.3, 'e': 0.08589934592000005}",20,4,20.321295879404925,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.3, 'e': 0.08551684238475635}",25,15,17.306222404151026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
